review_id,license_number,chinese_name,english_name,dosage_form_raw,route_raw,review_type,reason,recommended_action,source_id,verified_at
review_03550,衛署藥製字第032102號,克傷風感冒液,ANTICOL LIQUID,液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_03569,衛署藥製字第032269號,"""生達"" 賜華定懸液用粉５００毫克/５毫升（西華定）","CEFADIN SUSPENSION 500MG/5ML  ""STANDARD""(CEPHRADINE)",懸液用粉劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_03646,衛署藥製字第043945號,〝生達〞保胃懸乳液,"SCRAT SUSPENSION ""STANDARD""",懸浮液,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_03972,衛署藥製字第046444號,拿百疼 懸浮液,NAPTON SUSPENSION,懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_03974,衛署藥製字第047870號,"""羅得"" 伊普懸液","Ibu Suspension ""ROOT""",懸液劑,詳如仿單,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04034,衛署藥輸字第023460號,疏痙 直腸用液劑10毫克,STESOLID RECTAL TUBE 10MG,液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04096,衛署藥製字第021192號,菌特制懸浮液,BACIDE SUSPENSION,懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04183,衛署藥製字第042854號,〝人人〞舒熱懸液２０公絲/公撮（異布洛芬）,"SAURIN SUSPENSION 20MG/ML (IBUPROFEN)""GCPC""",懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04214,衛部藥製字第059694號,胃美佳懸液20毫克/毫升,"Weitonhou Suspension 20mg/ml ""Sentai""",懸液劑,請詳閱說明書,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04232,衛部藥輸字第026402號,舒達胃乳,Alugel,懸液劑,詳如仿單,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04263,衛署藥製字第003345號,安嗽悠液,AN SOU YOU SOLUTION,液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04276,衛署藥製字第003598號,解嗽根液,CHIEH CON KEN SOLUTION,液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04401,衛署藥製字第032548號,"""艾力特""麗膚沐浴乳10公絲/公撮（克羅希西汀）",LEEFUEMULSION 10MG/ML“ELT” (CHLORHEXIDINE),乳劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04435,衛署藥製字第036041號,潰康友懸液用顆粒１公克/１．０２公克（斯克拉非）,SUCA GRANULE FOR SUSPENSION 1GM/1.02GM(SUCRALFATE),懸液用顆粒劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04450,衛署藥製字第036183號,敵蝨乳劑250毫克/毫升（苯甲酸苄酯）,DICE EMULSION 250MG/ML (BENZYL BENZOATE),乳劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04481,衛署藥製字第036496號,紅嬰液,HONEN SOLUTION,液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04482,衛署藥製字第036501號,天仙感冒液,TIEN HSIEN ANTICOLD SOLUTION,液劑,一日3次。成人每次10ml，12歲以上適用成人劑量；6歲以上未滿12歲，每次5ml；3歲以上未滿6歲，每次2.5ml；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04485,衛署藥製字第036574號,"""信東"" 賜福糖漿用顆粒５０公絲/公撮（西華克樂）","CERO GRANULES FOR SYRUP 50MG/ML ""S.T."" (CEFACLOR)",懸液用顆粒劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04486,衛署藥製字第036575號,"""信東"" 賜福糖漿用顆粒２５公絲/公撮（西華克樂）","CERO GRANULES FOR SYRUP 25MG/ML ""S.T."" (CEFACLOR)",懸液用顆粒劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04493,衛署藥製字第037668號,"""應元""血利通滴劑９．６毫克（銀杏葉類黃酮配醣體）","CIRLITON DROPS 9.6MG(GINKGOFLAVONGLYCOSIDES)""Y.Y.""",滴劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04567,衛署藥製字第044321號,〝晟德〞沙法克寧懸液劑,"SULFACOTRIM SUSPENSION ""CENTER""",懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04639,衛署藥製字第049331號,“晟德”樂可痢液,Lacoly Solution“Center”,液劑,詳見仿單。,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04701,衛署藥輸字第021084號,必順寧滴劑,BILOKAN DROPS,滴劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04817,衛署藥製字第033974號,達益寧—米液,DAELIN-B LIQUID,液劑,"通常成人每次30~40c.c.,一日三次",inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04911,衛署藥輸字第017161號,熱威樂素懸液劑,ZOVIRAX SUSPENSION,懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04933,衛署藥輸字第022014號,立妥威溶液劑,RETROVIR SYRUP,溶液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04994,衛署藥製字第039003號,“松裕”泰胃寧懸液２０毫克/毫升,"TAGANINE SUSPENSION 20MG/ML (CIMETIDINE) ""S.Y.""",懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_04995,衛署藥製字第039038號,"""華盛頓"" 淘蝨乳劑２５％（苯甲酸苄酯）","B. B. 25% EMULSION (BENZYL BENZOATE)""W.P.""",乳劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_05297,衛署藥製字第038233號,達康胃懸液２０公絲/公撮（希每得定）,"DA CON WEI SUSPENSION 20MG/ML (CIMETIDINE) ""C.M.""",懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_05300,衛署藥製字第038472號,"""生達"" 雅露佳懸浮液","ALUZAINE SUSPENSION ""STANDARD""",懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_05423,衛署藥製字第028606號,"""健康""複方甘草止咳劑","COMPOUND GLYCYRRHIZA ANTI-COUGH MIXTURE ""HEALTH""",液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_05446,衛署藥製字第044930號,"""晟德"" 樂黴素懸濁液用顆粒",Leucomycin Granules for Suspension “Center”,懸液用顆粒劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_05560,衛署藥製字第050124號,顧胃懸液劑 20 毫克/毫升,Guwei Suspension 20mg/ml,懸液劑,詳見仿單。,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
review_05714,衛署藥製字第033575號,袪潰懸液２０公絲/公撮（希每得定）,DEFENSE SUSPENSION 20MG/ML (CIMETIDINE),懸液劑,,inclusion,"MR-C01: Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Keep unresolved; do not include in formal data or statistics without stronger official structured evidence.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
