product_id,license_number,chinese_name,substance_id,raw_name,strength_raw,normalization_status,parsing_rule,confidence,reason,source_id
oral_liquid_00912,衛署藥製字第013198號,安比西林口服懸浮液用粉,sub_tfda_0812609360,AMPICILLIN (TRIHYDRATE),EACH BOTTLE (20GM) CONTAINS: AMPICILLIN (TRIHYDRATE) 1.50 GM,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00915,衛署藥製字第017280號,"""優良""優力黴素口服懸液用顆粒（賜福力欣）",sub_tfda_0812391350,CEPHALEXIN (MONOHYDRATE),EACH 3GM CONTAINS: (REPRESENT 5ML) CEPHALEXIN (MONOHYDRATE) (133MG) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00917,衛署藥製字第018098號,施黴素口服懸浮液用粉,sub_tfda_0812609250,AMOXICILLIN (TRIHYDRATE),EACH BOTTLE (20GM) CONTAINS: AMOXICILLIN (TRIHYDRATE) (1.89GM) 1.5 GM,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00920,衛署藥製字第021101號,紅安素懸浮液用顆粒（紅絲菌素乙基琥珀酸醯）,sub_tfda_0812509220,ERYTHROMYCIN (ETHYLSUCCINATE),EACH GM CONTAINS:*BEFORE USE ERYTHROMYCIN (ETHYLSUCCINATE) 80 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00921,衛署藥製字第021619號,"""優良""優力黴素口服懸濁液用顆粒２５０毫克（賜福力欣）",sub_tfda_0812391350,CEPHALEXIN (MONOHYDRATE),EACH GM (REPRESENT 5ML OF SUSP) CONTAINS CEPHALEXIN (MONOHYDRATE) (266MG) 250 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00924,衛署藥製字第026629號,"""優良""優克黴素口服懸液用粉劑２５０毫克/５毫升（西華卓西）",sub_tfda_0812309250,CEFADROXIL (MONOHYDRATE),EACH 2.5GM(5ML) CONTAINS CEFADROXIL (MONOHYDRATE) 250 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00925,衛署藥製字第026986號,"""優良""優克黴素口服懸液用粉劑125毫克/5毫升（西華卓西）",sub_tfda_0812309250,CEFADROXIL (MONOHYDRATE),EACH 2.5GM(5ML) CONTAINS: CEFADROXIL (MONOHYDRATE) 125.0 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00927,衛署藥製字第028982號,毅力黴素口服懸浮液用粉（紅絲菌素月桂硫酸醯）,sub_tfda_0812509210,ERYTHROMYCIN (ESTOLATE),EACH 5ML CONSTITUTE SUSPENSION CONTAINS: ERYTHROMYCIN (ESTOLATE) (167MG) 125 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00929,衛署藥製字第029462號,"""聯邦""將克口服懸濁用顆粒200毫克/公克(喜黴素)",sub_tfda_0812400200,THIAMPHENICOL,EACH GM CONTAINS: THIAMPHENICOL 200 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00931,衛署藥製字第030574號,優克黴素懸液用顆粒２５０公絲/５公撮（安莫西林）,sub_tfda_0812609250,AMOXICILLIN (TRIHYDRATE),EACH 5ML CONTAINS: AMOXICILLIN (TRIHYDRATE) (POTENCY) 250 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00932,衛署藥製字第030575號,樂法勝口服懸液用顆粒２５０公絲/５公撮（賜福力欣）,sub_tfda_0812391350,CEPHALEXIN (MONOHYDRATE),EACH 5ML CONTAINS: CEPHALEXIN (MONOHYDRATE) (POTENCY) 250 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00934,衛署藥製字第031142號,"""優良""優力黴素口服懸液用粉劑５００毫克（賜福力欣）",sub_tfda_0812301350,CEPHALEXIN MONOHYDRATE,EACH GM CONTAINS: CEPHALEXIN MONOHYDRATE 500.0 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00944,衛署藥製字第034904號,滅菌靈懸液用粉劑１０萬單位/毫升（耐絲菌素）,sub_tfda_0812200900,NYSTATIN,EACH 1ML CONTAINS: NYSTATIN 100000.000000 U (UNIT),unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00946,衛署藥製字第036160號,"""永豐""萬博黴素懸液用粉（安莫西林）",sub_tfda_0812609250,AMOXICILLIN (TRIHYDRATE),EACH ML CONTAINS: AMOXICILLIN (TRIHYDRATE) 25.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00956,衛署藥製字第038848號,"""政德"" 力復懸液用顆粒５０公絲/公撮（西華定）",sub_tfda_0812391750,CEPHRADINE (MONOHYDRATE),EACH 5ML CONTAINS : CEPHRADINE (MONOHYDRATE) 250.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00958,衛署藥製字第039048號,佳菲黴素懸液用顆粒２５０公絲/公克（西華克樂）,sub_tfda_0812300100,CEFACLOR,EACH GM CONTAINS: CEFACLOR (POTENCY) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00961,衛署藥製字第040659號,賜福樂素口服懸液用顆粒25毫克/毫升,sub_tfda_0812309150,CEFACLOR (MONOHYDRATE),EACH ML CONTAINS CEFACLOR (MONOHYDRATE) (POTENCY) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00962,衛署藥製字第041385號,吉安克懸液用顆粒２００公絲/公克（喜黴素）,sub_tfda_0812400200,THIAMPHENICOL,EACH GM CONTAINS: THIAMPHENICOL 200 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00965,衛署藥製字第041628號,萬博黴懸液用粉５０公絲/公撮（安莫西林）,sub_tfda_0812600250,AMOXICILLIN TRIHYDRATE,EACH ML CONTAINS: AMOXICILLIN TRIHYDRATE 50 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00973,衛署藥製字第043984號,"""優良""優可黴素口服懸液用顆粒７５毫克/毫升(頭孢可若)",sub_tfda_0812309150,CEFACLOR (MONOHYDRATE),EACH ML CONTAINS: CEFACLOR (MONOHYDRATE) (POTENCY) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00974,衛署藥製字第044169號,安蒙西林口服懸液用粉劑２５公絲/公撮（三水合安莫西林）,sub_tfda_0812600250,AMOXICILLIN TRIHYDRATE,EACH GM CONTAINS: AMOXICILLIN TRIHYDRATE (POTENCY) 60 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00982,衛署藥製字第047696號,愛顧骨加強型口服溶液用粉劑,sub_tfda_9600013330,GLUCOSAMINE SULPHATE SODIUM CHLORIDE,Each Sachet Contains: GLUCOSAMINE SULPHATE SODIUM CHLORIDE 1884.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00983,衛署藥製字第047807號,斯斯日夜感冒熱飲,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),Each bag contains:(日間型) ACETAMINOPHEN (EQ TO PARACETAMOL) 500.000000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_00983,衛署藥製字第047807號,斯斯日夜感冒熱飲,sub_tfda_1212002610,PSEUDOEPHEDRINE HCL,Each bag contains:(日間型) PSEUDOEPHEDRINE HCL 60.000000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_00983,衛署藥製字第047807號,斯斯日夜感冒熱飲,sub_tfda_1212002610,PSEUDOEPHEDRINE HCL,Each bag contains:(夜間型) PSEUDOEPHEDRINE HCL 30.000000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_00983,衛署藥製字第047807號,斯斯日夜感冒熱飲,sub_tfda_0400001610,DIPHENHYDRAMINE HCL,Each bag contains:(夜間型) DIPHENHYDRAMINE HCL 25.000000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_00984,衛署藥製字第048065號,骨多能加強型口服溶液用粉劑,sub_tfda_9600013372,CRYSTALLINE D-GLUCOSAMINE SULFATE (EQ. TO GLUCOSAMINE SULFATE 1500MG AND SODIUM CHLORIDE 384MG),Each Sachet Contains: CRYSTALLINE D-GLUCOSAMINE SULFATE (EQ. TO GLUCOSAMINE SULFATE 1500MG AND SODIUM CHLORIDE 384MG) 1884.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00985,衛署藥製字第048815號,沛骨力加強型口服溶液用粉劑,sub_tfda_9600013340,CRYSTALLINE GLUCOSAMINE SULFATE,Each Sachet Contains： CRYSTALLINE GLUCOSAMINE SULFATE (Sodium Chloride...384mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00987,衛署藥製字第049094號,"""十全"" 骨欣加強型口服溶液用粉劑",sub_tfda_9600013332,GLUCOSAMINE SULFATE 2NACL,Each sachet contains： GLUCOSAMINE SULFATE 2NACL (eq. to Glucosamine Sulfate 1500 mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00989,衛署藥製字第049448號,骨精敏加強型口服溶液用粉劑,sub_tfda_9600013340,CRYSTALLINE GLUCOSAMINE SULFATE,Each Sachet contains： CRYSTALLINE GLUCOSAMINE SULFATE (Eq. to Glucosamine Sulfate 1500mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00990,衛署藥製字第049796號,"""黃氏"" 益骨康加強型口服溶液用粉劑",sub_tfda_9600013340,CRYSTALLINE GLUCOSAMINE SULFATE,Each sachet contains： CRYSTALLINE GLUCOSAMINE SULFATE (Eq. to Glucosamine Sulfate 1500mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00993,衛署藥製字第051204號,“優生”壯骨原加強型口服溶液用粉劑,sub_tfda_9600013370,CRYSTALLINE GLUCOSAMINE SULFATE (EQ. TO GLUCOSAMINE SULFATE 1500MG AND SODIUM CHLORIDE 384MG),Each Sachet Contains: CRYSTALLINE GLUCOSAMINE SULFATE (EQ. TO GLUCOSAMINE SULFATE 1500MG AND SODIUM CHLORIDE 384MG) eq. to glucosamine sulfate1500mg and sod MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00994,衛署藥製字第052110號,“新鵬”骨樂舒靈口服溶液用粉劑,sub_tfda_9600013340,CRYSTALLINE GLUCOSAMINE SULFATE,Each sachet (4g) contains: CRYSTALLINE GLUCOSAMINE SULFATE (eq. to Glucosamine sulfate 1500 mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00996,衛署藥製字第052454號,固骨力加強型口服溶液用粉劑,sub_tfda_9600013370,CRYSTALLINE GLUCOSAMINE SULFATE (EQ. TO GLUCOSAMINE SULFATE 1500MG AND SODIUM CHLORIDE 384MG),Each Sachet Contains： CRYSTALLINE GLUCOSAMINE SULFATE (EQ. TO GLUCOSAMINE SULFATE 1500MG AND SODIUM CHLORIDE 384MG) 1884.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_00999,衛署藥製字第055554號,菌巴達懸液用粉 47.78 毫克/公克,sub_tfda_0812500420,AZITHROMYCIN DIHYDRATE,Each gm Contains： AZITHROMYCIN DIHYDRATE (Eq. to Azithromycin 47.78mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01002,衛署藥輸字第021830號,日舒懸液用粉47.78毫克/公克,sub_tfda_0812500420,AZITHROMYCIN DIHYDRATE,EACH GM CONSTITUTED SOLUTION CONTAINS: AZITHROMYCIN DIHYDRATE 50.080000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01002,衛署藥輸字第021830號,日舒懸液用粉47.78毫克/公克,sub_tfda_0812590410,AZITHROMYCIN (AS DIHYDRATE),. AZITHROMYCIN (AS DIHYDRATE) 209.5 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_01004,衛署藥輸字第022931號,諾快寧 口服懸液用粉劑 312.5毫克/ 5毫升,sub_tfda_0812600250,AMOXICILLIN TRIHYDRATE,EACH ML CONTAINS: AMOXICILLIN TRIHYDRATE 57.400000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01004,衛署藥輸字第022931號,諾快寧 口服懸液用粉劑 312.5毫克/ 5毫升,sub_tfda_4410000410,CLAVULANATE POTASSIUM,EACH ML CONTAINS: CLAVULANATE POTASSIUM 17.200000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01005,衛署藥輸字第023538號,除癲達口服懸浮液６%,sub_tfda_2812001800,OXCARBAZEPINE,OXCARBAZEPINE 60.000000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_01006,衛署藥輸字第023724號,維骨力加強型口服溶液用粉劑,sub_tfda_9600013400,GLUCOSAMINE SULFATE CRYSTALLINE,EQCH UNIT DOSE (PER SACHET): GLUCOSAMINE SULFATE CRYSTALLINE 1884.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01008,衛部藥製字第058076號,"""元宙""美骨力加強型口服溶液用粉劑",sub_tfda_9600013331,GLUCOSAMINE SULFATE SODIUM CHLORIDE,Each sachet (3.5g) contains:(人蔘口味) GLUCOSAMINE SULFATE SODIUM CHLORIDE (eq. to Glucosamine Sulfate 1500mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01009,衛部藥製字第058753號,"""倍力骨""固可沙明口服溶液用粉劑",sub_tfda_9600013331,GLUCOSAMINE SULFATE SODIUM CHLORIDE,Each Sachet (3950mg) contains: GLUCOSAMINE SULFATE SODIUM CHLORIDE (eq. to Glucosamine Sulfate 1500mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01013,衛部藥製字第060217號,復抑諾懸液用粉40毫克/毫升,sub_tfda_0812203400,FLUCONAZOLE,Each ml contains: FLUCONAZOLE 40.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01015,衛部藥製字第060859號,骨營(加強型)口服溶液用粉劑,sub_tfda_9600013340,CRYSTALLINE GLUCOSAMINE SULFATE,Each sachet contains: CRYSTALLINE GLUCOSAMINE SULFATE (eq. to Glucosamine Sulfate.....1500mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01019,衛部藥製字第061464號,"""約克""骨得力加強型口服溶液用粉劑",sub_tfda_9600013331,GLUCOSAMINE SULFATE SODIUM CHLORIDE,Each Sachet contains: GLUCOSAMINE SULFATE SODIUM CHLORIDE (eq. to Glucosamine Sulfate.....1500mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01021,衛部藥製字第061592號,"""國嘉""易暢淨口服溶液用清腸粉劑",sub_tfda_8424124700,MACROGOL 4000,Each pack contains: MACROGOL 4000 64.000000 GM,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01022,衛部藥製字第061856號,吉克逆酸清涼口服懸浮液,sub_tfda_9600001410,ALGINATE SODIUM,ALGINATE SODIUM 50.000000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_01022,衛部藥製字第061856號,吉克逆酸清涼口服懸浮液,sub_tfda_4008000700,SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE),SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE) 26.700000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_01022,衛部藥製字第061856號,吉克逆酸清涼口服懸浮液,sub_tfda_5604001200,CALCIUM CARBONATE,CALCIUM CARBONATE 16.000000 MG,unresolved,denominator_not_identified,low,Official detail retained; parser did not infer beyond rule denominator_not_identified.,tfda_open_data_info43_cached_20260711
oral_liquid_01023,衛部藥製字第R00046號,“新吉美碩”碘-131碘化鈉口服液,sub_tfda_3668001610,SODIUM IODIDE I-131,"Each ml contains: SODIUM IODIDE I-131 Sodium Iodide I-131…… 100-3,000 mCi/mL at Calibration time (Sodium hydroxide...... 2mg(0.05M)) mCi/ml",unresolved,unsupported_numerator_unit,low,Official detail retained; parser did not infer beyond rule unsupported_numerator_unit.,tfda_open_data_info43_cached_20260711
oral_liquid_01024,衛部藥輸字第026651號,瀉必寧10毫克懸浮液用顆粒劑,sub_tfda_5608002900,Racecadotril,Each 1g contains: Racecadotril 10.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01025,衛部藥輸字第026652號,瀉必寧30毫克懸浮液用顆粒劑,sub_tfda_5608002900,Racecadotril,Each 3g contains: Racecadotril 30.000000 MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01028,衛部藥輸字第027893號,速剋流口服懸液用粉劑,sub_tfda_0818001810,OSELTAMIVIR PHOSPHATE,Each mL contains: OSELTAMIVIR PHOSPHATE (Equivalent to Oseltamivir Free Base.....6 mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01029,衛部藥輸字第028001號,多骨立加強型口服溶液用粉劑,sub_tfda_9600013331,GLUCOSAMINE SULFATE SODIUM CHLORIDE,Each sachet contains: GLUCOSAMINE SULFATE SODIUM CHLORIDE (eq. to Glucosamine Sulfate and Sodium Chloride.....1500mg and 384mg) MG,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01031,衛部藥輸字第028188號,腹樂輕10g口服溶液用粉劑,sub_tfda_8424124700,MACROGOL 4000,Each sachet contains: MACROGOL 4000 10.000000 GM,unresolved,reconstitution_context_missing,low,Official detail retained; parser did not infer beyond rule reconstitution_context_missing.,tfda_open_data_info43_cached_20260711
oral_liquid_01034,衛部藥輸字第R00094號,I-131 碘化鈉口服液,sub_tfda_3668001610,SODIUM IODIDE I-131,Each mL contents: SODIUM IODIDE I-131 2000.000000 MBq,unresolved,unsupported_numerator_unit,low,Official detail retained; parser did not infer beyond rule unsupported_numerator_unit.,tfda_open_data_info43_cached_20260711
